0238.0010.0011,164915000,Terreno,FAG,ERNESTO BARNABE,135,0010,0011,0,238,FAG LOTEAMENTO
0238.0010.0012,164916000,Terreno,FAG,ERNESTO BARNABE,121,0010,0012,0,238,FAG LOTEAMENTO
0238.0010.0013,164917000,Terreno,FAG,ERNESTO BARNABE,109,0010,0013,0,238,FAG LOTEAMENTO
0238.0011.003A,164918000,Terreno,FAG,OCTAVIANO DAROS,1966,0011,003A,0,238,FAG LOTEAMENTO
0238.0012.0001,164919000,Terreno,FAG,BRASIL,12140,0012,0001,0,238,FAG LOTEAMENTO
0238.0012.0002,164920000,Terreno,FAG,TITO MUFFATO,3356,0012,0002,0,238,FAG LOTEAMENTO
0238.0012.0003,164921000,Terreno,FAG,TITO MUFFATO,3372,0012,0003,0,238,FAG LOTEAMENTO
0238.0012.0004,164922000,Terreno,FAG,TITO MUFFATO,3388,0012,0004,0,238,FAG LOTEAMENTO
0238.0012.0005,164923000,Terreno,FAG,TITO MUFFATO,3402,0012,0005,0,238,FAG LOTEAMENTO
0238.0012.0006,164924000,Terreno,FAG,DEONILDO CARANHATO,157,0012,0006,0,238,FAG LOTEAMENTO
0238.0012.0007,164925000,Terreno,FAG,DEONILDO CARANHATO,141,0012,0007,0,238,FAG LOTEAMENTO
0238.0012.0008,164926000,Terreno,FAG,DEONILDO CARANHATO,127,0012,0008,0,238,FAG LOTEAMENTO
0238.0012.0009,164927000,Terreno,FAG,DEONILDO CARANHATO,111,0012,0009,0,238,FAG LOTEAMENTO
0238.0012.0010,164928000,Terreno,FAG,DEONILDO CARANHATO,97,0012,0010,0,238,FAG LOTEAMENTO
0238.0012.0011,164929000,Terreno,FAG,BRASIL,12062,0012,0011,0,238,FAG LOTEAMENTO
0238.0012.0012,164930000,Terreno,FAG,BRASIL,12078,0012,0012,0,238,FAG LOTEAMENTO
0238.0012.0013,164931000,Terreno,FAG,BRASIL,12094,0012,0013,0,238,FAG LOTEAMENTO
0238.0012.0014,164932000,Terreno,FAG,BRASIL,12110,0012,0014,0,238,FAG LOTEAMENTO
0238.0012.0015,164933000,Terreno,FAG,BRASIL,12126,0012,0015,0,238,FAG LOTEAMENTO
0238.0013.0001,164934000,Terreno,FAG,BRASIL,12028,0013,0001,0,238,FAG LOTEAMENTO
0238.0013.0002,164935000,Terreno,FAG,DEONILDO CARANHATO,76,0013,0002,0,238,FAG LOTEAMENTO
0238.0013.0003,164936000,Terreno,FAG,DEONILDO CARANHATO,92,0013,0003,0,238,FAG LOTEAMENTO
0238.0013.0004,164937000,Terreno,FAG,DEONILDO CARANHATO,106,0013,0004,0,238,FAG LOTEAMENTO
0238.0013.0005,164938000,Terreno,FAG,DEONILDO CARANHATO,122,0013,0005,0,238,FAG LOTEAMENTO
0238.0013.0006,164939000,Terreno,FAG,DEONILDO CARANHATO,136,0013,0006,0,238,FAG LOTEAMENTO
0238.0013.0007,164940000,Terreno,FAG,DEONILDO CARANHATO,152,0013,0007,0,238,FAG LOTEAMENTO
0238.0013.0008,164941000,Terreno,FAG,DEONILDO CARANHATO,166,0013,0008,0,238,FAG LOTEAMENTO
0238.0013.0010,164943000,Terreno,FAG,JOAO PADILHA,183,0013,0010,0,238,FAG LOTEAMENTO
0238.0013.0011,164944000,Terreno,FAG,JOAO PADILHA,167,0013,0011,0,238,FAG LOTEAMENTO
0238.0013.0012,164945000,Terreno,FAG,JOAO PADILHA,153,0013,0012,0,238,FAG LOTEAMENTO
0238.0013.0013,164946000,Terreno,FAG,JOAO PADILHA,137,0013,0013,0,238,FAG LOTEAMENTO
0238.0013.0014,164947000,Terreno,FAG,JOAO PADILHA,123,0013,0014,0,238,FAG LOTEAMENTO
0238.0013.018C,164950000,Terreno,FAG,BRASIL,11962,0013,018C,0,238,FAG LOTEAMENTO
0238.0013.018D,164951000,Terreno,FAG,BRASIL,11986,0013,018D,0,238,FAG LOTEAMENTO
0238.0014.0001,164953000,Terreno,FAG,BRASIL,11924,0014,0001,0,238,FAG LOTEAMENTO
0238.0014.0002,164954000,Terreno,FAG,JOAO PADILHA,72,0014,0002,0,238,FAG LOTEAMENTO
0238.0014.0003,164955000,Terreno,FAG,JOAO PADILHA,86,0014,0003,0,238,FAG LOTEAMENTO
0238.0014.0004,164956000,Terreno,FAG,JOAO PADILHA,102,0014,0004,0,238,FAG LOTEAMENTO
0238.0014.0005,164957000,Terreno,FAG,JOAO PADILHA,116,0014,0005,0,238,FAG LOTEAMENTO
0238.0014.0006,164958000,Terreno,FAG,JOAO PADILHA,132,0014,0006,0,238,FAG LOTEAMENTO
0238.0014.0007,164959000,Terreno,FAG,JOAO PADILHA,146,0014,0007,0,238,FAG LOTEAMENTO
0238.0014.0008,164960000,Terreno,FAG,JOAO PADILHA,162,0014,0008,0,238,FAG LOTEAMENTO
0238.0014.0009,164961000,Terreno,FAG,JOAO PADILHA,176,0014,0009,0,238,FAG LOTEAMENTO
0238.0014.0010,164962000,Terreno,FAG,JOAO PADILHA,192,0014,0010,0,238,FAG LOTEAMENTO
0238.0014.0011,164963000,Terreno,FAG,JOAO PADILHA,206,0014,0011,0,238,FAG LOTEAMENTO
0238.0014.0012,164964000,Terreno,FAG,AMARILDO PASSOS,239,0014,0012,0,238,FAG LOTEAMENTO
0238.0014.0013,164965000,Terreno,FAG,AMARILDO PASSOS,223,0014,0013,0,238,FAG LOTEAMENTO
0238.0014.0015,164967000,Terreno,FAG,AMARILDO PASSOS,193,0014,0015,0,238,FAG LOTEAMENTO
0238.0014.0016,164968000,Terreno,FAG,AMARILDO PASSOS,179,0014,0016,0,238,FAG LOTEAMENTO
0238.0014.0017,164969000,Terreno,FAG,AMARILDO PASSOS,163,0014,0017,0,238,FAG LOTEAMENTO
0238.0014.0018,164970000,Terreno,FAG,AMARILDO PASSOS,149,0014,0018,0,238,FAG LOTEAMENTO
0238.0014.0019,164971000,Terreno,FAG,AMARILDO PASSOS,133,0014,0019,0,238,FAG LOTEAMENTO
0238.0014.0020,164972000,Terreno,FAG,AMARILDO PASSOS,119,0014,0020,0,238,FAG LOTEAMENTO
0238.0014.0021,164973000,Terreno,FAG,AMARILDO PASSOS,103,0014,0021,0,238,FAG LOTEAMENTO
0238.0014.0022,164974000,Terreno,FAG,AMARILDO PASSOS,89,0014,0022,0,238,FAG LOTEAMENTO
0238.0014.0023,164975000,Terreno,FAG,BRASIL,11860,0014,0023,0,238,FAG LOTEAMENTO
0238.0014.0024,164976000,Terreno,FAG,BRASIL,11880,0014,0024,0,238,FAG LOTEAMENTO
0238.0014.0025,164977000,Terreno,FAG,BRASIL,11900,0014,0025,0,238,FAG LOTEAMENTO
0238.0015.0003,164980000,Terreno,FAG,AMARILDO PASSOS,150,0015,0003,0,238,FAG LOTEAMENTO
0238.0015.0004,164981000,Terreno,FAG,AMARILDO PASSOS,168,0015,0004,0,238,FAG LOTEAMENTO
0238.0015.0005,164982000,Terreno,FAG,AMARILDO PASSOS,186,0015,0005,0,238,FAG LOTEAMENTO
0238.0015.0006,164983000,Terreno,FAG,AMARILDO PASSOS,204,0015,0006,0,238,FAG LOTEAMENTO
0238.0015.0007,164984000,Terreno,FAG,AMARILDO PASSOS,222,0015,0007,0,238,FAG LOTEAMENTO
0238.0015.0008,164985000,Terreno,FAG,AMARILDO PASSOS,242,0015,0008,0,238,FAG LOTEAMENTO
0238.0015.0009,164986000,Terreno,FAG,DA FAG,315,0015,0009,0,238,FAG LOTEAMENTO
0238.0015.0010,164987000,Terreno,FAG,DA FAG,295,0015,0010,0,238,FAG LOTEAMENTO
0238.0015.0011,164988000,Terreno,FAG,DA FAG,277,0015,0011,0,238,FAG LOTEAMENTO
0238.0015.0012,164989000,Terreno,FAG,DA FAG,259,0015,0012,0,238,FAG LOTEAMENTO
0238.0015.0013,164990000,Terreno,FAG,DA FAG,241,0015,0013,0,238,FAG LOTEAMENTO
0238.0015.0014,164991000,Terreno,FAG,DA FAG,223,0015,0014,0,238,FAG LOTEAMENTO
0238.0016.0002,164995000,Terreno,FAG,DA FAG,208,0016,0002,0,238,FAG LOTEAMENTO
0238.0016.0006,164999000,Terreno,FAG,DA FAG,280,0016,0006,0,238,FAG LOTEAMENTO
0238.0016.0007,165000000,Terreno,FAG,DA FAG,298,0016,0007,0,238,FAG LOTEAMENTO
0238.0016.0008,165001000,Terreno,FAG,DA FAG,318,0016,0008,0,238,FAG LOTEAMENTO
0238.0016.0009,165002000,Terreno,FAG,ANIBAL CURI,329,0016,0009,0,238,FAG LOTEAMENTO
0238.0016.0010,165003000,Terreno,FAG,ANIBAL CURI,309,0016,0010,0,238,FAG LOTEAMENTO
0238.0016.0011,165004000,Terreno,FAG,ANIBAL CURI,291,0016,0011,0,238,FAG LOTEAMENTO
0238.0016.0012,165005000,Terreno,FAG,ANIBAL CURI,273,0016,0012,0,238,FAG LOTEAMENTO
0238.0016.0014,165007000,Terreno,FAG,ANIBAL CURI,237,0016,0014,0,238,FAG LOTEAMENTO
0238.0016.0015,165008000,Terreno,FAG,ANIBAL CURI,219,0016,0015,0,238,FAG LOTEAMENTO
0238.0016.0016,165009000,Terreno,FAG,ANIBAL CURI,201,0016,0016,0,238,FAG LOTEAMENTO
0238.0017.0001,165010000,Terreno,FAG,ERNESTO BARNABE,534,0017,0001,0,238,FAG LOTEAMENTO
0238.0017.0002,165011000,Terreno,FAG,JURANDIR SIMIONATO,589,0017,0002,0,238,FAG LOTEAMENTO
0238.0017.0003,165012000,Terreno,FAG,JURANDIR SIMIONATO,571,0017,0003,0,238,FAG LOTEAMENTO
0238.0017.0004,165013000,Terreno,FAG,JURANDIR SIMIONATO,557,0017,0004,0,238,FAG LOTEAMENTO
0238.0017.0005,165014000,Terreno,FAG,JURANDIR SIMIONATO,541,0017,0005,0,238,FAG LOTEAMENTO
0238.0017.0006,165015000,Terreno,FAG,JURANDIR SIMIONATO,527,0017,0006,0,238,FAG LOTEAMENTO
0238.0017.0007,165016000,Terreno,FAG,JURANDIR SIMIONATO,511,0017,0007,0,238,FAG LOTEAMENTO
0238.0017.0008,165017000,Terreno,FAG,JURANDIR SIMIONATO,497,0017,0008,0,238,FAG LOTEAMENTO
0238.0017.0009,165018000,Terreno,FAG,JURANDIR SIMIONATO,481,0017,0009,0,238,FAG LOTEAMENTO
0238.0017.0010,165019000,Terreno,FAG,JURANDIR SIMIONATO,467,0017,0010,0,238,FAG LOTEAMENTO
0238.0017.0011,165020000,Terreno,FAG,JURANDIR SIMIONATO,451,0017,0011,0,238,FAG LOTEAMENTO
0238.0017.0012,165021000,Terreno,FAG,JURANDIR SIMIONATO,437,0017,0012,0,238,FAG LOTEAMENTO
0238.0017.0013,165022000,Terreno,FAG,JURANDIR SIMIONATO,421,0017,0013,0,238,FAG LOTEAMENTO
0238.0017.0014,165023000,Terreno,FAG,JURANDIR SIMIONATO,407,0017,0014,0,238,FAG LOTEAMENTO
0238.0017.0015,165024000,Terreno,FAG,JURANDIR SIMIONATO,391,0017,0015,0,238,FAG LOTEAMENTO
0238.0017.0016,165025000,Terreno,FAG,JURANDIR SIMIONATO,377,0017,0016,0,238,FAG LOTEAMENTO
0238.0017.0017,165026000,Terreno,FAG,JURANDIR SIMIONATO,361,0017,0017,0,238,FAG LOTEAMENTO
0238.0017.0018,165027000,Terreno,FAG,ERNESTO BARNABE,306,0017,0018,0,238,FAG LOTEAMENTO
0238.0017.0019,165028000,Terreno,FAG,ERNESTO BARNABE,322,0017,0019,0,238,FAG LOTEAMENTO
0238.0017.0020,165029000,Terreno,FAG,ERNESTO BARNABE,336,0017,0020,0,238,FAG LOTEAMENTO
0238.0017.0021,165030000,Terreno,FAG,ERNESTO BARNABE,336,0017,0021,0,238,FAG LOTEAMENTO
0238.0017.0022,165031000,Terreno,FAG,ERNESTO BARNABE,366,0017,0022,0,238,FAG LOTEAMENTO
0238.0017.0023,165032000,Terreno,FAG,ERNESTO BARNABE,382,0017,0023,0,238,FAG LOTEAMENTO
0238.0017.0024,165033000,Terreno,FAG,ERNESTO BARNABE,396,0017,0024,0,238,FAG LOTEAMENTO
0238.0017.0025,165034000,Terreno,FAG,ERNESTO BARNABE,412,0017,0025,0,238,FAG LOTEAMENTO
0238.0017.0026,165035000,Terreno,FAG,ERNESTO BARNABE,426,0017,0026,0,238,FAG LOTEAMENTO
0238.0017.0027,165036000,Terreno,FAG,ERNESTO BARNABE,442,0017,0027,0,238,FAG LOTEAMENTO
0238.0017.0028,165037000,Terreno,FAG,ERNESTO BARNABE,456,0017,0028,0,238,FAG LOTEAMENTO
0238.0017.0029,165038000,Terreno,FAG,ERNESTO BARNABE,472,0017,0029,0,238,FAG LOTEAMENTO
0238.0017.0030,165039000,Terreno,FAG,ERNESTO BARNABE,486,0017,0030,0,238,FAG LOTEAMENTO
0238.0017.0031,165040000,Terreno,FAG,ERNESTO BARNABE,502,0017,0031,0,238,FAG LOTEAMENTO
0238.0018.0001,165042000,Terreno,FAG,ERNESTO BARNABE,270,0018,0001,0,238,FAG LOTEAMENTO
0238.0018.0002,165043000,Terreno,FAG,JURANDIR SIMIONATO,325,0018,0002,0,238,FAG LOTEAMENTO
0238.0018.0003,165044000,Terreno,FAG,JURANDIR SIMIONATO,309,0018,0003,0,238,FAG LOTEAMENTO
0238.0018.0004,165045000,Terreno,FAG,JURANDIR SIMIONATO,297,0018,0004,0,238,FAG LOTEAMENTO
0238.0018.0005,165046000,Terreno,FAG,JURANDIR SIMIONATO,283,0018,0005,0,238,FAG LOTEAMENTO
0238.0018.0006,165047000,Terreno,FAG,JURANDIR SIMIONATO,271,0018,0006,0,238,FAG LOTEAMENTO
0238.0018.0007,165048000,Terreno,FAG,JURANDIR SIMIONATO,257,0018,0007,0,238,FAG LOTEAMENTO
0238.0018.0008,165049000,Terreno,FAG,JURANDIR SIMIONATO,245,0018,0008,0,238,FAG LOTEAMENTO
0238.0018.0009,165050000,Terreno,FAG,JURANDIR SIMIONATO,231,0018,0009,0,238,FAG LOTEAMENTO
0238.0018.0010,165051000,Terreno,FAG,JURANDIR SIMIONATO,219,0018,0010,0,238,FAG LOTEAMENTO
0238.0018.0011,165052000,Terreno,FAG,JURANDIR SIMIONATO,205,0018,0011,0,238,FAG LOTEAMENTO
0238.0018.0012,165053000,Terreno,FAG,AMAZONIA,355,0018,0012,0,238,FAG LOTEAMENTO
0238.0018.0013,165054000,Terreno,FAG,AMAZONIA,339,0018,0013,0,238,FAG LOTEAMENTO
0238.0018.0014,165055000,Terreno,FAG,AMAZONIA,327,0018,0014,0,238,FAG LOTEAMENTO
0238.0018.0015,165056000,Terreno,FAG,AMAZONIA,313,0018,0015,0,238,FAG LOTEAMENTO
0238.0018.0016,165057000,Terreno,FAG,AMAZONIA,301,0018,0016,0,238,FAG LOTEAMENTO
0238.0018.0017,165058000,Terreno,FAG,ERNESTO BARNABE,150,0018,0017,0,238,FAG LOTEAMENTO
0238.0018.0018,165059000,Terreno,FAG,ERNESTO BARNABE,164,0018,0018,0,238,FAG LOTEAMENTO
0238.0018.0019,165060000,Terreno,FAG,ERNESTO BARNABE,176,0018,0019,0,238,FAG LOTEAMENTO
0238.0018.0020,165061000,Terreno,FAG,ERNESTO BARNABE,190,0018,0020,0,238,FAG LOTEAMENTO
0238.0018.0021,165062000,Terreno,FAG,ERNESTO BARNABE,202,0018,0021,0,238,FAG LOTEAMENTO
0238.0018.0022,165063000,Terreno,FAG,ERNESTO BARNABE,216,0018,0022,0,238,FAG LOTEAMENTO
0238.0018.0023,165064000,Terreno,FAG,ERNESTO BARNABE,228,0018,0023,0,238,FAG LOTEAMENTO
0238.0018.0024,165065000,Terreno,FAG,ERNESTO BARNABE,240,0018,0024,0,238,FAG LOTEAMENTO
0238.0018.0025,165066000,Terreno,FAG,ERNESTO BARNABE,254,0018,0025,0,238,FAG LOTEAMENTO
0238.0019.0001,165067000,Terreno,FAG,TITO MUFFATO,3430,0019,0001,0,238,FAG LOTEAMENTO
0238.0019.0002,165068000,Terreno,FAG,TITO MUFFATO,3444,0019,0002,0,238,FAG LOTEAMENTO
0238.0019.0003,165069000,Terreno,FAG,TITO MUFFATO,3456,0019,0003,0,238,FAG LOTEAMENTO
0238.0019.0004,165070000,Terreno,FAG,TITO MUFFATO,3472,0019,0004,0,238,FAG LOTEAMENTO
0238.0019.0005,165071000,Terreno,FAG,TITO MUFFATO,3486,0019,0005,0,238,FAG LOTEAMENTO
0238.0019.0006,165072000,Terreno,FAG,TITO MUFFATO,3500,0019,0006,0,238,FAG LOTEAMENTO
0238.0019.0007,165073000,Terreno,FAG,TITO MUFFATO,3514,0019,0007,0,238,FAG LOTEAMENTO
0238.0019.0008,165074000,Terreno,FAG,TITO MUFFATO,3534,0019,0008,0,238,FAG LOTEAMENTO
0238.0019.0009,165075000,Terreno,FAG,DAS TORRES,893,0019,0009,0,238,FAG LOTEAMENTO
0238.0019.0010,165076000,Terreno,FAG,DAS TORRES,875,0019,0010,0,238,FAG LOTEAMENTO
0238.0019.0011,165077000,Terreno,FAG,DAS TORRES,857,0019,0011,0,238,FAG LOTEAMENTO
0238.0019.0012,165078000,Terreno,FAG,DAS TORRES,841,0019,0012,0,238,FAG LOTEAMENTO
0238.0019.0013,165079000,Terreno,FAG,DEONILDO CARANHATO,289,0019,0013,0,238,FAG LOTEAMENTO
0238.0019.0014,165080000,Terreno,FAG,DEONILDO CARANHATO,275,0019,0014,0,238,FAG LOTEAMENTO
0238.0019.0015,165081000,Terreno,FAG,DEONILDO CARANHATO,261,0019,0015,0,238,FAG LOTEAMENTO
0238.0019.0016,165082000,Terreno,FAG,DEONILDO CARANHATO,247,0019,0016,0,238,FAG LOTEAMENTO
0238.0019.0017,165083000,Terreno,FAG,DEONILDO CARANHATO,233,0019,0017,0,238,FAG LOTEAMENTO
0238.0019.0018,165084000,Terreno,FAG,DEONILDO CARANHATO,219,0019,0018,0,238,FAG LOTEAMENTO
0238.0019.0019,165085000,Terreno,FAG,DEONILDO CARANHATO,205,0019,0019,0,238,FAG LOTEAMENTO
0238.0020.0002,165088000,Terreno,FAG,DEONILDO CARANHATO,216,0020,0002,0,238,FAG LOTEAMENTO
0238.0020.0003,165089000,Terreno,FAG,DEONILDO CARANHATO,230,0020,0003,0,238,FAG LOTEAMENTO
0238.0020.0004,165090000,Terreno,FAG,DEONILDO CARANHATO,244,0020,0004,0,238,FAG LOTEAMENTO
0238.0020.0005,165091000,Terreno,FAG,DEONILDO CARANHATO,238,0020,0005,0,238,FAG LOTEAMENTO
0238.0020.0006,165092000,Terreno,FAG,DEONILDO CARANHATO,272,0020,0006,0,238,FAG LOTEAMENTO
0238.0020.0007,165093000,Terreno,FAG,DEONILDO CARANHATO,286,0020,0007,0,238,FAG LOTEAMENTO
0238.0020.0008,165094000,Terreno,FAG,DEONILDO CARANHATO,300,0020,0008,0,238,FAG LOTEAMENTO
0238.0020.0009,165095000,Terreno,FAG,DEONILDO CARANHATO,314,0020,0009,0,238,FAG LOTEAMENTO
0238.0020.0010,165096000,Terreno,FAG,DEONILDO CARANHATO,328,0020,0010,0,238,FAG LOTEAMENTO
0238.0020.0011,165097000,Terreno,FAG,DAS TORRES,807,0020,0011,0,238,FAG LOTEAMENTO
0238.0020.0013,165099000,Terreno,FAG,DAS TORRES,765,0020,0013,0,238,FAG LOTEAMENTO
0238.0020.0018,165104000,Terreno,FAG,JOAO PADILHA,331,0020,0018,0,238,FAG LOTEAMENTO
0238.0020.0020,165106000,Terreno,FAG,JOAO PADILHA,303,0020,0020,0,238,FAG LOTEAMENTO
0238.0020.0021,165107000,Terreno,FAG,JOAO PADILHA,289,0020,0021,0,238,FAG LOTEAMENTO
0238.0020.0022,165108000,Terreno,FAG,JOAO PADILHA,275,0020,0022,0,238,FAG LOTEAMENTO
0238.0020.0023,165109000,Terreno,FAG,JOAO PADILHA,261,0020,0023,0,238,FAG LOTEAMENTO
0238.0020.0024,165110000,Terreno,FAG,JOAO PADILHA,247,0020,0024,0,238,FAG LOTEAMENTO
0238.0020.0025,165111000,Terreno,FAG,JOAO PADILHA,233,0020,0025,0,238,FAG LOTEAMENTO
0238.0020.014B,165100500,Terreno,FAG,JOAO PADILHA,391,0020,014B,0,238,FAG LOTEAMENTO
0238.0021.0002,165113000,Terreno,FAG,JOAO PADILHA,256,0021,0002,0,238,FAG LOTEAMENTO
0238.0021.0003,165114000,Terreno,FAG,JOAO PADILHA,270,0021,0003,0,238,FAG LOTEAMENTO
0238.0021.0004,165115000,Terreno,FAG,JOAO PADILHA,284,0021,0004,0,238,FAG LOTEAMENTO
0238.0021.0005,165116000,Terreno,FAG,JOAO PADILHA,298,0021,0005,0,238,FAG LOTEAMENTO
0238.0021.0006,165117000,Terreno,FAG,JOAO PADILHA,312,0021,0006,0,238,FAG LOTEAMENTO
0238.0021.0007,165118000,Terreno,FAG,JOAO PADILHA,326,0021,0007,0,238,FAG LOTEAMENTO
0238.0021.0008,165119000,Terreno,FAG,JOAO PADILHA,340,0021,0008,0,238,FAG LOTEAMENTO
0238.0021.0009,165120000,Terreno,FAG,JOAO PADILHA,354,0021,0009,0,238,FAG LOTEAMENTO
0238.0021.0011,165122000,Terreno,FAG,JOAO PADILHA,382,0021,0011,0,238,FAG LOTEAMENTO
0238.0021.0012,165123000,Terreno,FAG,JOAO PADILHA,396,0021,0012,0,238,FAG LOTEAMENTO
0238.0021.0014,165125000,Terreno,FAG,DAS TORRES,685,0021,0014,0,238,FAG LOTEAMENTO
0238.0021.0015,165126000,Terreno,FAG,DAS TORRES,669,0021,0015,0,238,FAG LOTEAMENTO
0238.0021.0022,165133000,Terreno,FAG,AMARILDO PASSOS,385,0021,0022,0,238,FAG LOTEAMENTO
0238.0021.0023,165134000,Terreno,FAG,AMARILDO PASSOS,371,0021,0023,0,238,FAG LOTEAMENTO
0238.0021.0026,165137000,Terreno,FAG,AMARILDO PASSOS,329,0021,0026,0,238,FAG LOTEAMENTO
0238.0021.0027,165138000,Terreno,FAG,AMARILDO PASSOS,315,0021,0027,0,238,FAG LOTEAMENTO
0238.0022.0001,165142000,Terreno,FAG,AMARILDO PASSOS,282,0022,0001,0,238,FAG LOTEAMENTO
0238.0022.0002,165143000,Terreno,FAG,AMARILDO PASSOS,300,0022,0002,0,238,FAG LOTEAMENTO
0238.0022.0005,165146000,Terreno,FAG,AMARILDO PASSOS,354,0022,0005,0,238,FAG LOTEAMENTO
0238.0022.0006,165147000,Terreno,FAG,AMARILDO PASSOS,372,0022,0006,0,238,FAG LOTEAMENTO
0238.0022.0008,165149000,Terreno,FAG,AMARILDO PASSOS,410,0022,0008,0,238,FAG LOTEAMENTO
0238.0022.0009,165150000,Terreno,FAG,DA FAG,483,0022,0009,0,238,FAG LOTEAMENTO
0238.0022.0010,165151000,Terreno,FAG,DA FAG,463,0022,0010,0,238,FAG LOTEAMENTO
0238.0022.0011,165152000,Terreno,FAG,DA FAG,445,0022,0011,0,238,FAG LOTEAMENTO
0238.0022.0012,165153000,Terreno,FAG,DA FAG,427,0022,0012,0,238,FAG LOTEAMENTO
0238.0022.0015,165156000,Terreno,FAG,DA FAG,373,0022,0015,0,238,FAG LOTEAMENTO
0238.0022.016A,165157000,Terreno,FAG,EMIR SFAIR,792,0022,016A,0,238,FAG LOTEAMENTO
0238.0022.016B,165157500,Terreno,FAG,EMIR SFAIR,776,0022,016B,0,238,FAG LOTEAMENTO
0238.0022.016C,165157800,Terreno,FAG,EMIR SFAIR,760,0022,016C,0,238,FAG LOTEAMENTO
0238.0023.0001,165158000,Terreno,FAG,DA FAG,358,0023,0001,0,238,FAG LOTEAMENTO
0238.0023.0002,165159000,Terreno,FAG,DA FAG,376,0023,0002,0,238,FAG LOTEAMENTO
0238.0023.0004,165161000,Terreno,FAG,DA FAG,412,0023,0004,0,238,FAG LOTEAMENTO
0238.0023.0005,165162000,Terreno,FAG,DA FAG,430,0023,0005,0,238,FAG LOTEAMENTO
0238.0023.0009,165166000,Terreno,FAG,ANIBAL CURI,497,0023,0009,0,238,FAG LOTEAMENTO
0238.0023.0010,165167000,Terreno,FAG,ANIBAL CURI,477,0023,0010,0,238,FAG LOTEAMENTO
0238.0023.0011,165168000,Terreno,FAG,ANIBAL CURI,459,0023,0011,0,238,FAG LOTEAMENTO
0238.0023.0012,165169000,Terreno,FAG,ANIBAL CURI,441,0023,0012,0,238,FAG LOTEAMENTO
0238.0023.0013,165170000,Terreno,FAG,ANIBAL CURI,423,0023,0013,0,238,FAG LOTEAMENTO
0238.0023.0016,165173000,Terreno,FAG,ANIBAL CURI,369,0023,0016,0,238,FAG LOTEAMENTO
0238.0023.008B,165164000,Terreno,FAG,TERSILIO SAUGO,731,0023,008B,0,238,FAG LOTEAMENTO
0238.0024.0001,165174000,Terreno,FAG,JURANDIR SIMIONATO,588,0024,0001,0,238,FAG LOTEAMENTO
0238.0024.0004,165177000,Terreno,FAG,EMIR SFAIR,591,0024,0004,0,238,FAG LOTEAMENTO
0238.0024.0005,165178000,Terreno,FAG,EMIR SFAIR,575,0024,0005,0,238,FAG LOTEAMENTO
0238.0024.0006,165179000,Terreno,FAG,EMIR SFAIR,561,0024,0006,0,238,FAG LOTEAMENTO
0238.0024.0007,165180000,Terreno,FAG,EMIR SFAIR,545,0024,0007,0,238,FAG LOTEAMENTO
0238.0024.0008,165181000,Terreno,FAG,EMIR SFAIR,531,0024,0008,0,238,FAG LOTEAMENTO
0238.0024.0011,165184000,Terreno,FAG,EMIR SFAIR,485,0024,0011,0,238,FAG LOTEAMENTO
0238.0024.0012,165185000,Terreno,FAG,EMIR SFAIR,471,0024,0012,0,238,FAG LOTEAMENTO
0238.0024.0013,165186000,Terreno,FAG,EMIR SFAIR,455,0024,0013,0,238,FAG LOTEAMENTO
0238.0024.0014,165187000,Terreno,FAG,EMIR SFAIR,441,0024,0014,0,238,FAG LOTEAMENTO
0238.0024.0015,165188000,Terreno,FAG,EMIR SFAIR,425,0024,0015,0,238,FAG LOTEAMENTO
0238.0024.0016,165189000,Terreno,FAG,EMIR SFAIR,411,0024,0016,0,238,FAG LOTEAMENTO
0238.0024.0017,165190000,Terreno,FAG,EMIR SFAIR,395,0024,0017,0,238,FAG LOTEAMENTO
0238.0024.0018,165191000,Terreno,FAG,JURANDIR SIMIONATO,362,0024,0018,0,238,FAG LOTEAMENTO
0238.0024.0019,165192000,Terreno,FAG,JURANDIR SIMIONATO,376,0024,0019,0,238,FAG LOTEAMENTO
0238.0024.0020,165193000,Terreno,FAG,JURANDIR SIMIONATO,392,0024,0020,0,238,FAG LOTEAMENTO
0238.0024.0021,165194000,Terreno,FAG,JURANDIR SIMIONATO,406,0024,0021,0,238,FAG LOTEAMENTO
0238.0024.0022,165195000,Terreno,FAG,JURANDIR SIMIONATO,422,0024,0022,0,238,FAG LOTEAMENTO
0238.0024.0023,165196000,Terreno,FAG,JURANDIR SIMIONATO,436,0024,0023,0,238,FAG LOTEAMENTO
0238.0024.0024,165197000,Terreno,FAG,JURANDIR SIMIONATO,452,0024,0024,0,238,FAG LOTEAMENTO
0238.0024.0025,165198000,Terreno,FAG,JURANDIR SIMIONATO,466,0024,0025,0,238,FAG LOTEAMENTO
0238.0024.0026,165199000,Terreno,FAG,JURANDIR SIMIONATO,482,0024,0026,0,238,FAG LOTEAMENTO
0238.0024.0027,165200000,Terreno,FAG,JURANDIR SIMIONATO,496,0024,0027,0,238,FAG LOTEAMENTO
0238.0024.0028,165201000,Terreno,FAG,JURANDIR SIMIONATO,512,0024,0028,0,238,FAG LOTEAMENTO
0238.0024.0029,165202000,Terreno,FAG,JURANDIR SIMIONATO,526,0024,0029,0,238,FAG LOTEAMENTO
0238.0024.0030,165203000,Terreno,FAG,JURANDIR SIMIONATO,542,0024,0030,0,238,FAG LOTEAMENTO
